Part Number,Model,Description,QTY
1.01.06.02.548R,PRNT217DX / PRNT297DX,Cooling Fan Motor [Condenser],0
1.03.30.03.035,PRNT217DX / PRNT297DX / PFR1592G/PFR15921G,Filter,0
1.01.01.01.01103R,PRNT217DX / PRNT297DX,Power Cord Cable ( Power Supply Plug ),0
1.05.21.01.140,PRNT217DX / PRNT297DX,Condenser,0
1.02.12.06.045,PRNT217DX / PRNT297DX,Adjustable Foot Leg - Feet Support ,0
1.03.01.01.721,PRNT217DX / PRNT297DX,Compressor,0
1.01.02.03.095R,PRNT217DX / PRNT297DX,Display Panel,0
1.01.03.10.152,PRNT217DX / PRNT297DX,Display Sticker,0
1.05.08.04.347,PRNT217DX / PRNT297DX,Shelf,0
1.01.03.03.223R,PRNT217DX,LED Light Assembly,0
1.01.03.03.225R,PRNT297DX,LED Light Assembly,0
1.05.06.03.538,PRNT217DX / PRNT297DX,Door Hinge,0
1.01.06.03.119R,PRNT217DX / PRNT297DX,Cooling Fan Motor (Evaporator),0
1.05.30.07.212,PRNT217DX,Glass Door,0
1.05.30.07.214,PRNT297DX,Glass Door,0
1.01.01.08.130R,PRNT217DX / PRNT297DX,Temperature Sensor,0
1.01.02.02.105R,PRNT217DX / PRNT297DX,Main Control Board,0
1.02.01.08.574,PRNT217DX / PRNT297DX,Top Cover,0
1.01.06.02.572R,PRNS6070DX/PRNS7170DX/PRNS8570DX,Condensing fan assembly,0
1.02.15.06.158,PRNS6070DX/PRNS7170DX/PRNS8570DX,Control Knob,0
1.03.01.01.438,PRNS6070DX/PRNS7170DX/PRNS8570DX,Compressor,0
1.03.02.01.195,PRNS6070DX/PRNS7170DX/PRNS8570DX,Thermostat,0
1.05.06.03.534,PRNS6070DX/PRNS7170DX/PRNS8570DX,Upper hinge,0
1.05.08.02.569,PRNS6070DX/PRNS7170DX/PRNS8570DX,Top Shelf,0
1.05.08.02.570,PRNS6070DX/PRNS7170DX/PRNS8570DX,Bottom Shelf,0
1.05.20.01.572,PRNS6070DX/PRNS7170DX/PRNS8570DX,Evaporator,0
1.05.21.02.066,PRNS6070DX/PRNS7170DX/PRNS8570DX,Condenser,0
3.5.7.23.02.149,PRNS6070DX/PRNS7170DX/PRNS8570DX,Decorative panel,0
1.05.30.06.985,PRNS6070DX,Glass door,0
1.05.30.06.986,PRNS7170DX,Glass door,0
1.05.30.06.987,PRNS8570DX,Glass door,0
1.05.06.05.530,PRNS6070DX/PRNS7170DX/PRNS8570DX,Lower Hinge,0
1.02.01.08.575,PRNS6070DX/PRNS7170DX/PRNS8570DX,Top Cover,0
42008-000001,PIAW18024TA / PIAW2401724TA / PIAW2401779TA,Air Filter,0
42008-000075,PIAW1801724TA / PIAW1801779TA,Air Filter,0
31101-002299,PIAW2401779TA,Power Control Board,0
31101-002303,PIAW1801779TA,Power Control Board,0
31201-003022,PIAW1201717TB,Power Control Board,0
31201-003038,PIAW1801780TB,Power Control Board,0
31201-003042,PIAW1801725TB,Power Control Board,0
31201-003045,PIAW2401725TB,Power Control Board,0
1.05.30.06.835,PRF90DX,GLASS DOOR GRAY,0
3.3.02.13.033,PRF1257DX,TOP COVER PANEL,0
HICON,PFR70600H,DOOR SEAL,0
1.01.03.03.157R,PRF90DX/PRF907DX/PRF125DX/PRF1257DX/PRF155DX/PRF1557DX,Light box lamp,0
3.6.1.02.001,PCRN357DR,Front curved glass,0
2.5.2.01.008,PCRN357DR / PCRN427DR,Outer door frame,0
2.5.2.01.007,PCRN357DR / PCRN427DR,Inner door frame,0
2.3.03.037,PCRN357DR,Main Circuit Board,0
2.3.01.058,PCRN357DR / PCRN427DR,Power Cord Cable ( Power Supply Plug ),0
2.3.03.802,PCRN357DR,Temperature Probe,0
2.5.2.01.003,PCRN357DR,Bottom panel forair suction and air outlet,0
2.5.0.05.008+2.5.0.05.015+2.3.03.802+2.3.03.827+2.3.03.037+2.3.04.028,PCRN427DR,Digital control,0
3.6.1.02.021,PCRN427DR,Left Glass,0
3.6.1.02.011,PCRN427DR,Front curved glass,0
3.4.2.03.010,PCRN427DR,Front frame,0
2.5.2.03.022,PCRN427DR,Vent Tray,0
1.02.03.08.005,PFV1405XW/PFV1406XS,Upper Drawer,0
1.05.08.10.051,PFR1592G,Basket,0
1.05.08.01.066,PFR15921G,Basket,0
1.02.04.02.121,PFR15921G,Basket Cover Plate,0
1.02.08.06.001,PFR1592G/PFR15921G,Wheel Caster,0
1.02.08.06.003,PFR1592G/PFR15921G,Wheel Casters With Brake,0
1.01.06.02.052R,PFR1592G/PFR15921G,Cooling Fan Motor,0
1.05.03.05.001,PFR1592G/PFR15921G,Gasket,0
1.01.03.01.031R,PFR1592G/PFR1592G/PFR15921G/PFR15921G,Indicator Light,0
1.05.06.01.075,PFR1592G/PFR15921G,Key And Lock,0
1.01.03.03.175,PFR1592G/PFR15921G,LED,0
1.02.11.01.008,PFR15921G,LED Light Switch,0
1.01.01.01.464R,PFR1592G/PFR15921G,Power Cord Cable ( Power Supply Plug ),0
1.05.03.06.002,PFR1592G/PFR15921G,Rubber Gasket,0
1.02.01.02.047,PFR1592G/PFR15921G,Shutter,0
1.03.01.02.001,PFR1592G/PFR15921G/PFV126DX/PFV127DX,Starter,0
1.05.30.01.076,PFR1592G/PFR15921G,Upper Glass Door,0
1.05.35.05.020,PFR15921G,Glass Seal,0
NS01427,PFR15921G,Glass Cover Set,0
2010500-03100,GLS FPRO1250FF [NAF-D47S],Glass Door Right (Including the gasket),1
2010500-03101,GLS FPRO1250FF [NAF-D47S],Glass Door Left  (Including the gasket),1
2010500-04218,GLS FPRO550FF [NAF-S22],Glass Door (Including the  gasket),2
2010500-04219,GLS FPRO1200FF [NAF-D48],Glass Door Left  (Including gasket and handle),2
2010500-04220,GLS FPRO1200FF [NAF-D48],Glass Door Right (Including the  gasket),2
2010500-15027,GLS PRO600FF [NAR-S23],Glass Door (Including the handle),1
2010600-01938,GLS [NAF-S22],Canopy,1
2010700-01522,GLS FPRO1200FF [NAF-D48],Front Grille,2
2010700-01524,GLS [NAF-S22] / GLS PRO600FF [NAR-S23],Front Grille,2
2010700-01526,GLS [NAR-D47S],Front Grille,1
2020800-01886,GLS FPRO1200FF [NAF-D48],Canopy Sticker,1
2030103-00898,GLS PRO600FF [NAR-S23],Canopy Light,3
2030103-00930,GLS [NAR-D47S] / GLS FPRO1200FF [NAF-D48],Canopy Light,6
2030113-00201,GLS [NAR-D47S] / GLS FPRO1200FF [NAF-D48] / GLS [NAF-S22],Wheel Caster without Brake,9
2030113-00202,GLS [NAR-D47S] / GLS FPRO1200FF [NAF-D48],Wheel Caster with Brake,6
2030114-00339,GLS [NAF-S22] / GLS FPRO1200FF [NAF-D48],Fan Motor Blade ( for Evaporator),2
2030114-00340,GLS [NAR-D47S] / GLS FPRO1200FF [NAF-D48] / GLS [NAF-S22] / GLS PRO600FF [NAR-S23],Fan Motor Blade ( for Condensor) / [Only  GLS PRO600FF applies for both (Condensor & Evap)],11
2030205-00002,GLS PRO600FF [NAR-S23],Door Handle,3
2030208-00482,GLS FPRO1200FF [NAF-D48],Door Gasket,2
2030208-00484,GLS [NAF-S22] / GLS PRO600FF [NAR-S23],Door Gasket,6
2030301-00059,GLS PRO600FF [NAR-S23],Compressor,2
2030301-00068,GLS FPRO1200FF [NAF-D48] / GLS [NAF-S22],Compressor,3
2030301-00290,GLS [NAR-D47S],Compressor,1
2030302-00031,GLS PRO600FF [NAR-S23],Condensor Fan Motor,3
2030302-00036,GLS FPRO1200FF [NAF-D48],Condensor Fan Motor,3
2030302-00054,GLS PRO600FF [NAR-S23],Cooling Fan Motor (Evaporator),3
2030302-00068,GLS FPRO1200FF [NAF-D48] / GLS [NAF-S22],Cooling Fan Motor (Evaporator),6
2030303-00136,GLS FPRO1200FF [NAF-D48] / GLS [NAF-S22],Digital Controller,6
2030303-00138,GLS [NAR-D47S] / GLS PRO600FF [NAR-S23],Digital Controllet,5
2030306-00047,GLS FPRO1200FF [NAF-D48],LED Driver,3
2030306-00063,GLS PRO600FF [NAR-S23] / GLS [NAF-S22],LED Driver,6
2030306-00064,GLS [NAR-D47S]/GLS FPRO1200FF [NAF-D48]/GLS [NAF-S22],LED Driver,9
2030307-00101,GLS PRO600FF [NAR-S23] / GLS [NAF-S22] / GLS [NAR-D47S],Cabinet Light Right,9
2030307-00104,GLS PRO600FF [NAR-S23] / GLS [NAF-S22] / GLS [NAR-D47S],Cabinet Light Left,9
2030307-00345,GLS FPRO1200FF [NAF-D48],Cabinet Light Right,3
2030307-00346,GLS FPRO1200FF [NAF-D48],Cabinet Light Left,3
2030308-00190,GLS PRO600FF [NAR-S23],Power Cable,3
2030311-00004,GLS FPRO1200FF [NAF-D48] / GLS [NAF-S22],Light Switch,6
2030311-00008,GLS FPRO1200FF [NAF-D48] / GLS [NAF-S22],Door Switch,6
2030311-00013,GLS FPRO1200FF [NAF-D48],Switch,3
2030405-00088,GLS FPRO1200FF [NAF-D48] / GLS [NAF-S22],Electromagnetic Valve,6
11002015008264PA,PAMSH / 1KARDA12SZ022.5,Brushless DC Motor,0
CD60-CBB65-15UF,PRF90DX / PRF907DX / PRF125DX & PRF1257DX [2017-04 to 2020-09]  ,Kit Set Pack  - Run & Start Capacitor (Black Big one + White Small),7
CD60-CBB65-12UF,PRN165DX & PRN185DX & PFR920G & PFR950G [2021-09 Down (Old Models)]  / PRN210DX / PFR1090G ,Kit Set Pack - Run & Start Capacitor (Black Big one + White Small),5
NS01441,PFV126DX,Sensor-Room,0
NS01435,PFV126DX,Display Board,0
NS01436,PRF32600HS,Seal Strip,0
17222000037716,PIAW363800B,Electronic Control Box Subassembly,3
17222000035623,PIAW91800B,Electronic Control Box Subassembly,2
17222000A55509,PIAW121700B,Electronic Control Box Subassembly,2
1.02.06.05.038,PRF125DX,Clip for Decorative Pannel ,10
92014-000760,PIAW12080TB/PIAW12070TB,Compressor,6
17122000055622,PAC243370A,Main Control Board,10
92014-000589,PIAW2401725TB / PIAW2401780TB,Compressor and Accessories,2
17122000055022,PAC183370A,Main Control Board Subassembly,15
11103010021395,PAC243370B,Compressor,8
11103010002969,PAC1803711,Compressor,8
17317000A63745,PAC243370A,Remote Control (RG57A2/BGEF),24
17317000A63746,PAC243370A,Remote Control (RG57A6/BGEF),24
11103010021336,PAC123370B,DC Inverter Rotary Compressor,18
11103010017215,PAC123355B,Compressor,17
17122000061160,PIAW93700B,Main Control Board Subassembly (Outdoor),5
3020400035,PRF735HW / PRN10150HW,Door Gasket Upper,13
11103020003119,PIA12265B,Compressor (ASK89D29UEZD),9
22001-000012,PAC12020TB,Outdoor Motor,2
31101-000485,PAC12010TA,Power Control Board,2
31102-000084,PAC18020TA / PAC12010TA / PAC12020TA / PAC24020TA / PIAW12016TA / PIAW12024TA / PIAW12069TA / PIAW12079TA / PIAW18079TA,Display Power Control Board,21
22013-007091,PIAW12016TA,Remote Control (22013-004238),50
22001-000015,PAC12010TB,Outdoor Motor,2
22001-000267,PIAW12079TA/PIAW12024TA,Indoor Motor,4
22001-000238,PAC12010TA / PIAW1201716TA,Indoor Motor,4
22001-000013,PAC18020TB,Outdoor Motor,2
22001-000075,PAC24020TB,Outdoor Motor,2
22001-000555,PIAW12080TB/PIAW12070TB,Outdoor Motor,6
92014-000849,PAC12020TB,Compressor And It Accessories,2
22001-000147,PIAW24080TB,Outdoor Motor,2
22001-000240,PIAW18079TA/PIAW24079TA/PAC24020TA,Indoor Motor,6
92014-000903,PAC18020TB,Compressor And It Accessories,1
92014-000861,PIAW18080TB,Compressor,4
31201-002717,PIAW18080TB,Power Control Board Assembly (Includes Main Board Control),1
92014-000935,PIAW24080TB,Compressor,2
92014-000142,PIAW12017TB/PIAW12025TB,Compressor And Accessories,4
1.01.07.01.017,PRF155DX/PRF1557DX/PFR1592G/PFR15921G/PFV126DX/PFV127DX,LED transformer,5
22001-000269,PAC12020TA,Indoor Motor,5
31101-002308,PIAW2401724TA,Power Control Board,2
10104-100014,PIAW1801779TA,Indoor Sensor Assembly,10
1.05.31.11.117,PFV1405XW,Glass Wire Self I,6
1.05.31.11.118,PFV1406XS,Glass Wire Self II,6
3.3.02.13.007,PRF90DX,Grate Grid Cover [Compressor Area],6
3.3.02.11.058,PRF155DX / PRF1557DX,LET transverse fixed bracket,5
32001-000140,PIAW12016TA/PIAW18079TA/PIAW24079TA/PIAW12024TA/PIAW12069TA,WIFI Module PCB,6
31201-003040,PIAW2401780TB,Power Control Board,2
22001-000409,PIAW1801724TA / PIAW1801779TA,Indoor Motor,4
42004-000002,PIAW18024TA / PIAW2401724TA / PIAW2401779TA,Cross Flow Fan,2
42004-000012,PIAW1801724TA / PIAW1801779TA,Cross Flow Fan,2
31201-003535,PIAW1201725TB,Power Control Board,3
31201-002815,PIAW18025TB,Power Control Board,3
10104-100056,PIAW1801725TB,Outdoor Temperature sensor,10
42009-000011,PIAW1201724TA / PIAW1801724TA / PIAW1801779TA / PIAW18024TA / PIAW2401724TA / PIAW2401779TA / PIAW1201716TA,Drainage Hose,2
22001-000493,PIAW18080TB,Outdoor Motor,7
92014-000804,PIAW1801725TB / PIAW1801780TB,Compressor and Accessories,2
42004-000039,PIAW1201716TA / PIAW1201724TA,Cross Flow Fan,2
31101-002215,PIAW1201716TA,Power Control Board,4
31101-002072,PIAW18024TA,Power Control Board,3
31101-002217,PIAW1201724TA,Power Control Board,4
10104-100055,PIAW1201725TB,Outdoor Temperature sensor assembly,10
31101-001989,PIAW1801724TA,Power Control Board,4
17222000037698,PIAW1831780B,Electronic Control Box Subassembly,5
17122000048803,PIAW1231779A,Main Control Board Subassembly,5
17122000048811,PIAW1231769A,Main Control Board Subassembly,5
17122000048851,PIAW1831779A,Main Control Board Subassembly,5
11103020003399,PIAW932580B / PIAW1232580B,DC Inverter Rotary Compressor,2
17122000051402,PIAW932579A,Main Control Board Subassembly,2
17122000051624,PIAW1232579A,Main Control Board Subassembly,2
17122000051748,PIAW1832579A,Main Control Board Subassembly,2
17122000051783,PIAW2432579A,Main Control Board Subassembly,2
17222000037697,PIAW1232580B,Electronic Control Box Subassembly,2
17222000037699,PIAW932580B,Electronic Control Box Subassembly,2
17222000037720,PIAW1231780B,Electronic Control Box Subassembly,1
17222000039268,PIAW1231770B,Electronic Control Box Subassembly,5
92014-000990,PAC24020TB,Compressor ,1
11002015000366,PIAW242800B / PIAW122790A / PIAW1832580B/PIAWMZ188800B/ PIAW243800B,Brushless DC Motor,1
92014-000803,PAC12010TB,Compressor And It Accessories,2
17222000043518,PIAW2432580B,Electronic Control Box,1
17222000038687,PIAW1832580B,Electronic Control Box,2
11002015000150,PIAW932579A / PIAW1232679A  / PIAW123790A,Brushless DC Motor,2
11002015000396,PIAW1231770B / PIAW1231780B,Brushless DC Motor,2
31101-001980,PAC18020TA,Power Control Board,2
31101-002034,PIAW12079TA,Power Control Board Of Wall-Mounting Unit,2
17122000047923,PIAW932579A / PIAW1232579A / PIAW1832579A / PIAW2432579A,Display Board Subassembly,4
17122000041912,PIAW1231769A / PIAW1231779A / PIAW1831779A,Display Board Subassembly,10
11201011000067,PIAW1231770B / PIAW1231780B / PIAW1232580B / PIAW12367B / PIAW123700B / PIAW123800B / PIAW1831780B / PIAW183800B / PIAW932580B / PIAW93700B / PIAW122700B,Combination Sensor,9
31101-002035,PIAW12069TA,Power Control Board Of Wall-Mounting Unit,2
31101-000469,PAC12020TA,Power Control Board,2
22001-000266,PAC18020TA,Indoor Motor,2
31101-002247,PAC24020TA,Power Control Board,2
22013-007086,PAC12010TA,Remote Control (22013-004239),19
4D104-000435,PWC215T,Drip Tray,4
4D104-000435C,PWC215T,Drip Tray Cover,4
31101-000261,PIAW12024TA,Power Control Board,2
31101-002010,PIAW18079TA,Power Control BoardOf Wall-Mounting Unit,2
31102-000085,PIAW24079TA,Display Power Control Board,2
31101-000272,PIAW12016TA,Power Control Board,2
31101-002021,PIAW24079TA,Power Control Board Of Wall-Mounting Unit,2
NS01434,PB323BK,Body,47
NS01442,PFS1606P,Stand,2
1.02.03.10.010,PFV1405XW / PFV1406XS,Bottom Drawer,3
1.01.02.02.075R,PRFIM1256DX / PRFIM1257DX ,Main Control Board [Control Panel],6
1.01.20.10.05.786,PRF657DX / PRF907DX,"[Light Box - Lamp Box] Sticker (19 1/4 x  9"") [Black]",22
1.01.20.10.05.790,PRF65DX / PRF90DX,"[Light Box - Lamp Box] Sticker (19 1/4 x  9"") [White]",27
1.01.20.10.05.791,PRF125DX,"[Light Box - Lamp Box] Sticker (20 3/4 x 8 1/2 "") Big Logo [White]",28
1.01.20.10.05.787,PRF1257DX,"[Light Box - Lamp Box] Sticker (20 3/4 x 8 1/2 "") Big Logo [Black]",26
1.01.20.10.05.792,PRF155DX,[Light Box - Lamp Box] Sticker White,20
1.01.20.10.05.795,PRF1557DX,[Light Box - Lamp Box] Sticker Black,20
NS01371,PGS3006,Oven Under Door (Drawer Door with Hinges and Handle) ,2
1.05.08.04.307,PRF36DX / PRF37DX,Shelf,0
1.05.08.04.337,PRF36DX / PRF37DX,Bottom Shelf,0
1.05.08.02.559,PRFIM1256DX/PRFIM1257DX,Shelf,0
NS01437,PFV126DX / PFV127DX,Fan Switch,0
NS01438,PRNS6070DX/PRNS7170DX/PRNS8570DX,Cabinet,0
1.01.11.542,PRNS507DX/PRNS757DX/PRNS1057DX,Cooling Fan Assy - Top [Evaporator]w/Conector- Motor (ZYD-2J),0
NS01408,PRNS507DX ,Cooling Fan Top Upper (motor+mount+ Panel) with Connector (Evaporator) ,1
3059900004,PRN10150 HW / PRN10160HS / PRN12250HW / PRN12260HS,Cooling Fan Motor Assy,17
NS01439,PPC10580D,Pressure Valve,1
17122000018736,PIAW24180B / PIAW24170B,Main Control Board Subassembly (Outdoor),7
2500700044,PRN10150HW / PRN10160HS / PRN12250 HW / PRN12260HS,Defrost Heater,9
11002015006201,PIAW121690A / PIAW911690A / PIAW93690A/ PIAW123690A/ PIAW12366A,Brushless DC Motor,1
2209100052,PRN7006HS / PRN10160HS /  PRN12006HS / PRN12260HS ,"Door Handle Lower Assy [Silver] (14"")(The longest side has the chrome trim) ",2
11201007002321,PIAW121650B / PIA12225,Room Temperature Sensor,8
17222000A01068,PIAW241790A,Display Box Subassembly,1
11201007002320,PIAW121650B / PIAW12165B / PIAW12170B/ PIACWMZ1280790A/ PIACWMZ908790A / PIACWMZ1880790A,Pipe Temperature Sensor,8
3050200087,PRN12250HW / PRN12260HS / PRN10150HW / PRN10160HS,Conecting Wire of temperature Sensor,1
11002012A01231,PAC12337,Single Phase Asynchronous Motor (YKFG-20-4-10L-2),22
11002012009764,PAC12337 OUT/PAC933/PAC9337,Single Phase Asynchronous Motor (YKT-21-6-10L ),15
11002012009764,PAC12337 OUT/PAC933/PAC9337,Single Phase Asynchronous Motor (YKT-21-6-10L ),41
11002015006901,PRN12160MS / PRN12150MW / PRN12450MW,Brushless DC Motor (ZBYP-2-8-54),9
11002015006901,PRN12160MS / PRN12150MW / PRN12450MW,Brushless DC Motor (ZBYP-2-8-54),15
11002015006901,PRN12160MS / PRN12150MW / PRN12450MW,Brushless DC Motor (ZBYP-2-8-54),3
17122000051854,PIAW123800B / PIAW123790A,Main Control Board Subassembly,0
2.3.05.2.065,PCRN357,Led Light ( is recommended  to send transformer 2.3.05.2.065 as well),5
2.3.05.2.06,PCRN357 / PCRN357,Transformer,10
NS01445,PFR130W,Gasket,0
NS01446,PRF736HS,Starter Relay and Overload Relay Kit,0
NS01447,PRN210DX / PRN290DX/PRN2110DX/PRN2110DX,Rack Decoration,0
1.01.06.01.028R,PFR130W/ PFR150W /PFR670G,Cooling fan Motor (Condenser Location),5
1.01.06.01.033R,PFR190W/PFR266W,Cooling Fan Motor,6
1.02.05.01.151,PFR40W / PFR86W / PFR150W / PFR190W,Door Handle Base,13
1.02.05.01.159,PFR40W / PFR86W/PFR150W / PFR190W ,Door Handle Cover,13
1.02.15.03.012,PFR40W/PFR86W/PFR130W/PFR150W/PFR190W,Control panel,13
1.02.15.03.033,PFR266W,Control panel,4
1.02.15.06.001,PFR266W,Knob of temperature controller,8
1.03.01.01.302,PFR190W / PFR266W,Compressor (K390BZ1),4
1.03.01.01.385,PRF90DX / PRF907DX / PFR390G,Compressor (LZ43XU). Compatible with 1.03.01.01.636,1
1.03.01.01.386,PRF125DX / PRF1257DX [2017-04 to 2020-09],Compressor (LZ45XU) ,2
1.03.01.01.387,PRN165DX & PRN185DX & PFR950G & PFR920G  [2021-09 Down (Old Models)] ,Compressor (LZ58XU),2
1.03.01.01.400,PFR130W / PFR150W / PFR190W,Compressor (L86BZ1),2
1.03.01.01.454,PFR86W,Compressor (ASD51U6L),4
1.03.01.01.458,PFR40W,Compressor (FE35E1G),5
1.03.02.01.025,PFR86W /PFR266W /PFR40W / PRF506XS / PFR130W / PFR266W / PFR55W /PFR706XS,Thermostat (WPF272-102-022EX),29
1.03.02.01.063,PFR390G,Thermostat (WPF27JLA),4
1.03.30.03.015,PFR86W / PFR266W / PFR40W / PFR130W / PFR190W,Filter,30
1.05.21.01.021,PFR130W/PFR150W/PFR190W,Condenser,6
1.05.21.01.21,PFR670G / PFR920G,Condenser,3
1.25.02.05.01.017,PFR266W,Door handle base,4
1.25.02.05.01.024,PFR266W,Door handle cover,4
1.30.30.03.015,PFR150W,Filter,5
6.03.01.370,PRN210DX/ PFR1090G / PRFIM1256DX / PRFIM1257DX / PFR12401G,Compressor (LZ72XU) / (LZ72XU1) (Recommended sell with capacitor),3
6.03.01.579,PRN165DX & PRN185DX & PFR950G & PFR920G [2021-10 Up (New Models)] ,Compressor (LZ58XU1). Compatible with 1.03.01.01.387,0
6.03.61.469,PRN290DX,Compressor (NUT90LR),3
NS00841,PFR33400X,Control Panel,4
NS00842,PFR33400X,Filter,4
NS00843,PFR33400X,Indicator Lamp Blue,3
NS00844,PFR33400X,Indicator Lamp Green,2
NS00845,PFR33400X,Indicator Lamp Red,3
NS00846,PFR33400X,Knob,5
NS00847,PFR33400X,Power Cord Cable ( Power Supply Plug ),4
NS00865,PFR506XS,Led Light,5
NS01029,PFR55W,Handle Assy,5
NS01071,PFR50600H,Compressor (ASD43U6L),1
NS01072,PFR55W / PFR86W,Compressor (ASD43U6L),1
NS01074,PFR706XS,Compressor (ASD51U6L),2
NS01185,PFR506XS,Compressor (ASD43U6L),3
PFR150W.16,PFR150W,Filter,0
PFR150W.20,PFR150W,Thermostat (WPF27Z-102-022),2
NS01448,PFR33400X,Compressor (EYK40U6),1
PFR150W.21,PFR150W,Thermostat Cover,5
PFR226W.CoolingFan,PFR266W,Cooling Fan Motor,2
PFR226W.Doorhandlebase,PFR266W,Door handle base,4
PFR226W.Doorhandlecover,PFR266W,Door handle cover,4
PFR50600H.21,PFR50600H,Thermostat (WPF30D-L-EX),2
PFR50600H.25,PFR50600H,Drain plug,2
PFR50600H.31/32,PFR50600H,Door Hinge,2
PFR506XS.31,PFR506XS,Filter,5
PFR506XS.35,PFR506XS,Thermostat (WPFE27ZL2 EX),5
PFR55W.9,PFR55W,Filter,2
PFR706XS.31,PFR706XS,Filter,5
PFR86W.21,PFR86W,Thermostat Cover,5
PFR86W.9,PFR86W,Filter,5
PFR920G.12,PFR920G,Condenser,1
PRF190W.Fan motor,PFR190W,Cooling Fan Motor,1
PRF190W.Filter,PFR190W,Filter,4
1.03.02.01.159,PFR33400X / PFR50400X / PFR70400X / PFR10400X,Thermostat (NWPF29X-103-122),10
NS01449,PGS2006,Grill,0
NS01450,PRE2026GS,Complete door Assembly,0
NS01443,PRE2426GS,Cooktop  - Working Table,0
NS01444,PRE2026GS,Cooktop  - Working Table,0
11002015000397,PIAW24180B,Bushless Motor,0
3040100157,PRF736HS,Compressor,0
3.5.7.01.03.111,PFV126DX / PFV127DX,Electronic Control,0
1.05.06.06.572,PFV126DX / PFV127DX,Shelf Bar,0
3.5.7.24.01.047,PFV126DX / PFV127DX,Left Lower Support Door Body,0
3.5.2.01.1850,PFV126DX / PFV127DX,Water Tray Air Baffle,0
1.02.10.01.116,PFV126DX / PFV127DX,Water Tray,0
1.05.30.06.994,PFV126DX,Glass Door,0
1.05.30.06.993,PFV127DX,Glass Door,0
1.05.35.02.560,PFV126DX / PFV127DX,Door Gasket,0
3.3.02.16.112,PFV126DX,Decorative Panel,0
3.3.02.16.110,PFV127DX,Decorative Panel,0
1.05.30.06.991,PRF36DX,Glass Door,0
1.05.35.03.589,PRF36DX/PRF37DX,Door Gasket,0
1.01.02.03.088R,PRF36DX/PRF37DX,Display Board,0
3.2.02.11.122,PRF36DX/PRF37DX,Door Spindle Gasket,0
1.01.06.04.012R,PRF36DX/PRF37DX,Fan,0
3.5.2.02.0523,PRF36DX,Water Tray,0
1.03.01.01.695,PRF36DX/PRF37DX,Compressor,0
1.05.30.06.922,PRF37DX,Glass Door,0
3.2.02.15.002,PRF37DX,Water Tray,0
1.03.96.591,PRNS507DX/PRNS757DX,Rack,0
1.03.60.140,PRNS507DX,Glass Door,0
1.03.96.592,PRNS1057DX,Rack,0
1.03.60.123,PRNS1057DX,Glass Door,0
1.02.03.04.082,PRNS6070DX/PRNS7170DX/PRNS8570DX,Water Tray,0
1.05.06.07.046,PRNS6070DX/PRNS7170DX/PRNS8570DX,Door Supporter,0
1.05.30.06.873,PRFIM1256DX/PRFIM1257DX,Glass Door,0
1.05.35.02.522,PRFIM1257DX,Door Gasket,0
1.05.30.06.831,PRF907DX,Glass Door,0
1.90.08.219,POC1235XW / POC1237XB,Compressor,0
2.5.2.03.015,PCRN427DR,Door Sealing Strip,0
3.4.0.15.006/3.4.0.15.008,PCRN427DR,Right Shelf Bracket,0
3.4.0.15.005/3.4.0.15.007,PCRN427DR,Left Shelf Bracket,0
1.02.61.851,PRN165DX,Door Gasket,0
1.02.26.509,PRN165DX/PRN185DX,Left Door Handle,0
1.02.26.510,PRN165DX/PRN185DX,Right Door Gasket,0
1.02.61.853,PRN185DX,Door Gasket,0
1.01.13.246,PRN210DX / PRN290DX,Digital Control Board,0
1.03.68.502,PRN210DX,Left Door,0
1.03.68.503,PRN210DX,Right Door ,0
1.03.68.504,PRN290DX,Left Door,0
1.03.68.505,PRN290DX,Right Door ,0
1.01.11.176,PRN2110DX,Evaporator Fan,0
3.7.56.2275,PRN2110DX,Support Tray,0
1.05.81.360,PRN2110DX,Shelf,0
1.02.15.089,PRN2110DX,Shelf Decorate Panel,0
3.9.01.1171,PRN2110DX,Left Door,0
3.9.01.1172,PRN2110DX,Right Door,0
1.02.26.404,PRN2110DX,Electric Control Box,0
1.02.50.938,PRN2110DX,Door Supporter,0
6.03.01.414,PRN2110DX,Compressor,0
1.03.69.419,PFR740G,Upper Door (NS00304),0
6.03.01.369,PRN165DX/PRN185DX/PFR950G,Compressor,0
